Nitrogen,phosphorous,Potassium,temperature,humidity,ph,label,Rainfall Mensuel (mm),Rainfall Annuel (mm),besoin_irrigation
29,45,16,28.43683487,87.91332682,6.583381939,mungbean,60.9,326.2,0
4,40,21,28.79728147,80.45744422,6.725551062,mungbean,68.8,390.8,0
10,37,22,28.7275267,89.12760359,7.069747813999999,mungbean,39.4,314.7,0
4,44,19,27.95639663,83.52706038,6.921993877999999,mungbean,36.8,404.0,0
20,45,17,28.17458662,83.69659318,6.770955317,mungbean,43.5,465.8,0
23,45,23,28.77653519,86.69133979,6.983130466,mungbean,47.2,349.7,0
25,48,21,28.438097,83.48991368,6.267684328,mungbean,54.7,441.4,0
56,79,15,29.48439992,63.19915325,7.454532137,blackgram,36.7,333.5,0
25,62,21,26.73433965,68.13999721,7.040056094,blackgram,31.5,447.3,0
42,61,22,26.27274407,62.28814857,7.418650668,blackgram,56.6,394.9,0
42,73,25,34.03679184,67.21113844,6.501869314,blackgram,63.8,461.1,0
44,58,18,28.03644051,65.06601664,6.814410927999999,blackgram,53.4,473.7,0
50,55,16,28.81460716,65.33538112,7.581442888,blackgram,38.2,322.4,0
35,72,21,34.03619494,64.28791388,7.741418772,blackgram,40.8,311.4,0
30,64,20,33.8642935,61.57072498,6.573531614,blackgram,51.2,487.3,0
27,64,21,32.84213012,68.68401492,7.543804222999999,blackgram,31.6,324.4,0
50,74,17,27.10053268,63.36085585,6.5408208,blackgram,48.1,486.8,0
39,73,24,25.65842532,61.18235808,7.22405917,blackgram,42.6,401.4,0
57,67,25,32.34744009,66.61452812,7.551364319,blackgram,31.7,329.7,0
52,63,19,29.58949031,68.32176769,6.928898659,blackgram,69.5,493.0,0
55,66,22,30.91219459,68.79427388,7.747775262999999,blackgram,30.2,490.4,0
51,56,18,28.12787838,64.2097765,6.706505915,blackgram,55.6,473.6,0
36,66,15,30.08545364,69.34811988,6.668238556,blackgram,48.2,403.1,0
59,55,19,31.74379487,62.51007687,7.332375138,blackgram,49.6,433.4,0
50,58,23,27.81326852,62.50460464,7.596802025,blackgram,35.6,306.0,0
30,65,25,32.88733849,64.59457409,7.70650895,blackgram,42.3,440.9,0
20,62,18,29.36358721,64.98742947,7.366542647,blackgram,38.1,434.7,0
58,71,15,27.82592799,67.58618829999999,6.919243702,blackgram,68.8,318.8,0
25,71,24,28.49538735,60.44848407,7.187721817999999,blackgram,56.9,388.8,0
52,71,16,27.74274761,68.53997144,7.0758864720000005,blackgram,64.7,335.4,0
40,63,18,30.41588462,67.66323804,6.74441168,blackgram,57.7,467.6,0
20,60,25,27.3254209,69.09047809,6.726469087999999,blackgram,67.8,436.6,0
48,61,21,30.28496619,61.69295127,6.628264883,blackgram,49.9,423.6,0
49,68,22,28.56840626,61.53278622,7.127064207,blackgram,64.8,414.1,0
48,62,15,25.36586097,66.6379724,7.538631462000001,blackgram,31.2,486.2,0
32,66,17,34.9466155,65.26774011,7.162357641,blackgram,57.6,435.3,0
21,63,22,25.09737391,67.72837887,6.859409487000001,blackgram,38.6,431.8,0
20,72,19,32.47648301,64.34848735,7.397190844,blackgram,45.8,430.2,0
25,65,21,33.86351172,68.59232289,6.880245789,blackgram,34.3,431.6,0
41,78,21,25.19857725,60.37332688,6.581313137,blackgram,70.0,309.6,0
53,67,17,31.77681682,69.01852894,7.296972161,blackgram,69.1,381.4,0
39,60,21,34.89814946,63.59948557,6.97297656,blackgram,64.8,456.5,0
25,76,17,31.74105409,68.63525428,7.241148507,blackgram,52.7,447.7,0
21,78,19,27.16159076,66.76017239,6.92009048,blackgram,65.1,380.8,0
57,60,17,26.23773129,67.88521396,7.504608385,blackgram,43.1,433.5,0
56,75,15,30.20157245,60.06534859,7.152272256,blackgram,62.3,452.5,0
49,72,15,31.55846339,67.83563765,7.137004749,blackgram,61.9,387.1,0
24,80,19,29.67892453,69.0854554,6.8080417220000005,blackgram,62.7,324.0,0
49,76,18,27.05365239,67.7017527,7.393631868,blackgram,51.8,301.2,0
28,68,19,34.63880966,61.38597868,7.69950698,blackgram,43.0,373.3,0
55,78,21,33.39438752,62.93692886,6.602888248999999,blackgram,45.8,439.1,0
50,64,25,28.84079155,63.37230676,6.734447425,blackgram,45.5,389.7,0
34,80,19,31.49338309,63.0563645,6.521217963,blackgram,39.5,374.7,0
20,68,23,25.54960633,63.95425534,7.707332484,blackgram,39.1,314.6,0
55,67,16,34.37329112,69.69366426,6.596719015,blackgram,54.1,433.6,0
23,70,15,34.600824700000004,63.11296779,7.403623355,blackgram,54.8,392.7,0
53,74,15,29.43463808,64.94329356,7.517097,blackgram,45.2,472.7,0
26,67,16,29.10713092,67.90577375,7.17620823,blackgram,50.8,395.8,0
33,80,22,28.57006111,65.71765781,6.593961761,blackgram,31.0,368.2,0
37,79,19,27.54384835,69.3478631,7.143942758,blackgram,45.2,379.8,0
33,75,21,33.04687968,68.93875631,6.690655045,blackgram,53.2,406.7,0
22,55,20,33.95309131,69.96100028,7.423530351,blackgram,54.3,453.0,0
20,68,17,30.11873003,60.11680815,6.578714842999999,blackgram,62.5,443.6,0
43,68,20,29.57812712,66.17587668,7.497469256,blackgram,68.2,303.6,0
44,76,22,27.26458947,68.01232937,7.775306272000001,blackgram,37.8,301.5,0
34,60,16,31.35730791,64.24992106,7.322555222999999,blackgram,55.9,479.6,0
21,72,17,31.52104732,66.55723677,7.580527339,blackgram,39.7,485.4,0
25,68,19,29.39982732,64.25510719,7.1084501210000015,blackgram,32.4,486.9,0
41,62,15,29.38400259,64.14928485,7.358974541,blackgram,44.1,320.3,0
28,65,23,28.38686534,61.88871127,7.405176138,blackgram,49.4,351.4,0
35,64,15,28.47442276,63.53604453,6.500144962,blackgram,41.4,361.5,0
52,58,16,30.64095781,61.14508627,7.167435834,blackgram,62.1,407.8,0
58,75,25,25.25596239,61.36669662,7.261791753,blackgram,42.5,422.1,0
34,66,19,32.97030511,60.18122078,7.586642101,blackgram,58.6,354.5,0
52,70,16,33.66855394,66.60416867,7.534811832999999,blackgram,46.5,324.4,0
23,57,19,32.83963757,67.99803573,7.251000789,blackgram,37.2,436.2,0
42,58,25,27.45853567,62.90020977,6.513620917999999,blackgram,37.3,405.0,0
37,62,17,25.68576704,69.84354028,7.121254928,blackgram,58.4,321.4,0
44,75,22,30.0328403,64.14800537,7.574561547,blackgram,52.7,351.3,0
21,80,20,28.20667264,68.27085245,7.350869792,blackgram,68.5,396.7,0
56,76,16,28.27265858,61.18956161,7.5131510760000015,blackgram,62.2,410.0,0
29,76,15,28.541723600000005,64.2020154,7.0256077060000015,blackgram,31.7,426.6,0
43,61,20,26.87187036,61.61367264,6.804253866,blackgram,68.1,420.3,0
55,60,15,32.79766751,68.77994074,7.163043872,blackgram,62.8,476.8,0
44,63,15,26.42333018,64.51136845,7.338929556,blackgram,39.1,342.4,0
29,67,21,29.79181107,63.38789228,6.621323612,blackgram,54.4,382.2,0
47,63,16,27.44003279,67.10464369,6.661870999,blackgram,63.6,480.0,0
40,68,17,34.1262979,65.14877461,7.733149554,blackgram,44.1,347.4,0
58,61,15,30.94908189,64.23364112,7.402891666,blackgram,61.2,355.0,0
41,74,18,28.75751783,61.02701476,6.599147297999999,blackgram,62.9,384.7,0
58,79,17,27.24766491,66.10123083,7.04174124,blackgram,56.7,319.1,0
27,62,24,28.63005477,66.770943,7.353876754,blackgram,55.0,390.4,0
27,60,17,26.41768321,63.64698302,7.026795358999999,blackgram,53.5,333.6,0
52,65,20,32.81705216,66.15665137,6.814301033,blackgram,59.5,472.6,0
44,55,25,29.6321052,65.91359954,7.42160832,blackgram,38.7,319.1,0
21,62,24,33.49077065,62.73317204,6.8473828910000005,blackgram,30.9,428.4,0
60,59,22,31.86847286,66.74217464,7.191522601,blackgram,54.3,409.3,0
33,77,21,30.32992227,65.62971858,7.01285529,blackgram,39.3,378.2,0
59,58,17,28.546224,66.31394098,7.368318809,blackgram,53.8,399.4,0
29,63,17,30.02629908,67.88811637,7.26154329,blackgram,69.5,327.3,0
59,63,18,31.65531175,60.13263713,6.52669158,blackgram,57.8,380.9,0
29,70,15,30.33499674,63.54718862,6.872594461,blackgram,47.1,443.5,0
58,73,16,33.36984395,65.67718163,6.874142175,blackgram,57.7,498.3,0
55,77,22,31.4345059,62.99303471,7.76061831,blackgram,35.1,320.8,0
42,79,23,27.71678273,63.29103387,6.781841984,blackgram,59.0,415.7,0
44,77,21,32.63918668,61.3009051,7.326980454,blackgram,41.0,315.9,0
38,62,25,32.7477393,67.77954584,7.453975408,blackgram,33.4,478.8,0
32,76,15,28.05153602,63.49802189,7.604110177000001,lentil,25.8,364.7,0
13,61,22,19.44084326,63.27771461,7.728832424,lentil,26.8,371.0,0
38,60,20,29.84823072,60.63872613,7.491217102,lentil,22.1,403.8,0
11,74,17,21.36383757,69.92375891,6.633864582,lentil,22.0,460.1,0
37,71,16,26.28663931,68.51966729,7.324863481,lentil,27.0,408.0,0
29,71,18,22.17499963,62.13873825,6.410441476,lentil,46.4,430.2,0
2,72,18,26.57597546,60.97876599,7.836719564,lentil,36.0,364.9,0
6,59,21,26.58972517,66.14007674,6.139215944,lentil,30.0,433.9,0
13,64,20,19.1345771,62.57526895,6.590571088,lentil,49.8,432.4,0
8,58,17,28.75273118,69.15640149,7.286049977999999,lentil,36.7,446.1,0
6,77,20,25.78746268,60.2816298,6.058306161,lentil,34.0,312.0,0
2,75,22,23.89271875,61.78779413,6.658605362,lentil,36.9,491.5,0
3,69,23,28.67408774,63.18832976,7.299360767,lentil,25.3,438.0,0
27,80,24,28.42062847,61.77336343,7.815210661,lentil,26.0,407.2,0
39,78,15,21.35499456,62.60136323,5.925391795,lentil,22.9,390.1,0
40,79,17,21.12695586,63.18738532,6.403683619,lentil,42.7,369.5,0
37,62,22,24.02037872,61.62313345,7.397546271,lentil,39.9,459.1,0
31,60,24,25.40474421,65.8567539,7.722335992,lentil,47.8,346.9,0
22,67,22,29.03017561,64.49166566,7.475926645,lentil,32.0,330.5,0
3,78,18,20.21368219,68.65257685,6.887130053,lentil,49.8,485.4,0
4,80,16,29.19585548,68.01965728,7.441976825,lentil,36.2,468.4,0
13,61,24,18.29783597,69.6897615,7.629910252999999,lentil,35.6,424.7,0
12,66,20,27.41434987,63.41785982,7.336117221,lentil,22.7,451.1,0
4,61,21,24.84063998,60.09116626,6.75020529,lentil,23.8,465.2,0
9,60,21,29.94413861,67.31323084,7.52178027,lentil,43.5,441.7,0
18,66,22,25.87990287,67.55109024,6.347379185,lentil,21.1,360.6,0
32,56,18,20.0467711,65.84395319,7.135251532000001,lentil,27.9,372.0,0
6,72,15,22.99451999,66.70897237,7.670178119,lentil,22.6,487.4,0
15,77,20,25.13163619,66.92642362,7.399749291,lentil,36.6,361.1,0
0,65,24,28.49584395,62.44616219,7.841496029,lentil,31.9,389.4,0
30,79,22,18.28766124,69.48515056,6.254216611,lentil,38.0,403.1,0
3,63,16,24.38041875,61.18458224,6.868881707999999,lentil,47.6,399.4,0
2,78,23,21.31852148,66.43934593,7.320514721,lentil,49.8,470.3,0
10,78,18,18.54141834,62.70637578,6.296976913,lentil,26.3,486.1,0
14,67,25,25.28710601,60.85993533,7.241151936,lentil,23.5,463.5,0
39,65,23,25.43459777,69.12613376,7.685959305,lentil,31.4,475.6,0
19,72,15,28.83600962,69.76112921,6.890760124,lentil,46.0,461.2,0
18,57,21,27.37659643,63.93927841,6.155915975,lentil,43.7,360.9,0
31,58,15,28.31886863,60.19461399,6.167855382000001,lentil,22.4,380.6,0
28,58,25,27.4818649,62.04814951,6.861640036,lentil,25.2,439.0,0
5,65,19,18.28072173,68.10365387,6.978361689,lentil,30.4,495.1,0
16,65,19,27.61204997,69.29786244,7.043160241,lentil,39.2,464.5,0
34,65,19,23.43974653,63.22011726,5.94239222,lentil,24.0,472.4,0
14,69,19,20.95628486,63.68128841,7.239455147,lentil,47.7,397.4,0
22,55,16,23.7937153,68.03209183,6.516317561,lentil,38.2,453.0,0
24,61,17,22.6371424,65.44544859,6.233269045,lentil,25.2,400.5,0
2,79,15,21.53577883,65.47227704,7.505283615,lentil,32.0,329.3,0
26,63,17,29.87854588,65.73085206,6.950300686,lentil,31.0,313.6,0
27,61,15,25.2653291,67.10004577,6.958054839,lentil,20.8,327.0,0
24,70,16,25.17885316,68.93307305,6.54803469,lentil,48.9,409.9,0
13,74,25,24.12192608,61.09533545,6.461618577,lentil,49.0,386.5,0
6,64,23,23.33565221,67.40460704,7.065264073,lentil,29.4,401.2,0
12,58,23,21.74600081,63.39503184,6.765091462000001,lentil,33.2,321.1,0
32,79,22,27.60195453,63.46170674,5.91645379,lentil,39.2,343.2,0
6,68,18,24.388717,62.50453062,6.711341147000001,lentil,38.6,430.0,0
10,79,20,24.98287462,66.895409,6.379881442,lentil,24.6,312.3,0
38,77,22,28.234829,69.3159965,6.313284267999999,lentil,43.4,392.0,0
17,74,17,26.03026959,69.55863145,7.393210848,lentil,21.7,499.0,0
26,68,24,28.04849594,64.07691942,7.504930973,lentil,21.7,439.0,0
23,75,17,24.87425505,64.00213929,7.198076286,lentil,49.5,347.8,0
32,78,22,23.97081395,62.35557553,7.007037515,lentil,24.3,324.3,0
19,79,19,20.06003985,67.76252583,6.677262562,lentil,29.1,320.2,0
22,60,18,19.59221047,61.28633405,6.74398035,lentil,40.8,312.5,0
28,69,16,29.77013109,66.29327012,6.547361617999999,lentil,35.3,499.3,0
1,67,21,27.52135365,60.53657684,6.551577598,lentil,44.4,423.0,0
12,67,23,25.62896213,63.14909763,6.585020302999999,lentil,29.2,424.8,0
36,67,20,20.39078312,60.47528931,6.924042372000001,lentil,35.8,385.2,0
28,70,21,25.39038396,60.4989659,7.437373666,lentil,23.9,477.3,0
12,71,19,24.91079638,60.71367427,7.142611056000002,lentil,33.5,338.9,0
22,68,16,27.70496805,63.20915034,7.74672376,lentil,31.0,382.8,0
26,66,22,18.06486101,65.1034354,6.300479414,lentil,44.8,446.7,0
16,65,16,18.13027797,62.45851612,6.078724107,lentil,43.1,302.2,0
14,59,22,23.82723528,67.89815262,6.76660668,lentil,32.5,396.3,0
33,59,19,23.19305333,62.74710773,7.641024177,lentil,20.6,352.0,0
21,63,17,25.08966129,68.17543102,6.559681838,lentil,42.8,327.4,0
0,69,21,25.86928193,61.88321072,7.072923306,lentil,36.1,343.0,0
10,75,17,18.43966037,68.05394959,7.732194787999999,lentil,20.4,348.2,0
30,61,18,27.14911056,67.02664337,6.157782589,lentil,49.3,460.3,0
0,74,17,23.33375853,64.50515776,7.240988401,lentil,48.8,397.6,0
35,74,22,26.7230014,62.96841833,6.898905799,lentil,23.3,409.6,0
7,63,24,19.55750776,64.45268309,6.818681086000002,lentil,33.6,468.9,0
9,56,17,26.13708256,66.7729209,6.261937875,lentil,22.9,397.6,0
14,74,15,27.99990346,65.57653373,6.493036868,lentil,24.5,364.9,0
14,76,20,29.05941162,62.10652364,7.042474679,lentil,42.1,395.2,0
36,65,16,25.71269843,64.1123333,7.692013657,lentil,31.3,378.9,0
28,67,21,21.79792649,63.73086065,6.250994222999999,lentil,33.8,457.0,0
28,79,16,24.70626432,60.26854183,6.0521848810000005,lentil,46.8,491.1,0
40,61,22,20.94981756,65.8108757,7.002216044,lentil,43.6,363.1,0
10,70,19,24.84918386,68.98088448,7.272427638,lentil,40.6,387.5,0
12,80,19,21.91041045,65.21662467,5.962001484,lentil,27.6,468.2,0
37,77,20,25.93381964,68.70533022,7.080506001,lentil,21.2,480.4,0
0,67,22,29.82112112,69.4073209,6.5937983870000005,lentil,33.8,427.4,0
7,73,25,27.52185591,63.13215259,7.28805662,lentil,39.8,479.0,0
10,56,18,27.99627907,68.6428593,7.32710972,lentil,39.1,422.8,0
39,70,15,20.76774783,63.90164154,6.366355781,lentil,22.0,403.7,0
26,56,22,23.05276444,60.424786,7.011121216,lentil,24.5,447.5,0
9,77,17,21.65845777,63.58337146,6.280725549,lentil,35.4,436.0,0
4,59,19,26.25070298,67.62779652,7.621494566,lentil,21.3,317.0,0
34,73,15,20.97195263,63.83179889,7.630424082999999,lentil,41.5,314.4,0
33,77,15,23.89736406,66.32102048,7.802212437,lentil,22.1,302.4,0
2,24,38,24.55981624,91.63536236,5.922935513,pomegranate,97.4,895.0,0
6,18,37,19.65690085,89.93701023,5.937649577999999,pomegranate,61.2,718.6,0
8,26,36,18.78359608,87.4024767,6.804781106,pomegranate,61.0,909.9,0
37,18,39,24.1469628,94.5110662,6.424670614,pomegranate,79.7,674.1,0
0,27,38,22.44581266,89.90147027,6.7380162210000005,pomegranate,50.4,639.4,0
31,25,38,24.96273236,92.40501423,6.4973666770000005,pomegranate,79.6,905.7,0
21,21,38,22.5526059,89.32594859999998,6.327673765,pomegranate,55.9,608.4,0
6,30,40,22.77035608,91.45498527,6.36137446,pomegranate,44.9,987.1,0
25,27,41,19.20090378,94.27659596,6.9235093710000015,pomegranate,57.7,907.7,0
15,11,38,23.12808226,92.68328358,6.630646082999999,pomegranate,77.5,752.8,0
14,5,36,24.92639065,85.19098079,5.832525853,pomegranate,52.3,648.6,0
16,10,41,24.77464458,85.63608688,6.738993954,pomegranate,76.9,909.9,0
36,7,37,19.8671184,86.35590206,5.782435567,pomegranate,78.6,812.1,0
4,20,41,24.26601316,93.7974061,6.537042717,pomegranate,42.5,987.4,0
29,22,40,23.62600218,89.73266695,6.145104401,pomegranate,87.9,717.1,0
16,15,42,19.67832052,89.08935702,6.890784045,pomegranate,98.8,840.8,0
18,27,41,22.36509395,92.30882391,7.175344328,pomegranate,74.9,899.2,0
11,18,42,21.57936934,94.88267728,5.938528744,pomegranate,88.7,862.6,0
5,15,38,18.26233221,88.16779129,5.709380472,pomegranate,47.7,735.3,0
18,23,44,23.71028128,89.61794165,6.184400085,pomegranate,95.7,689.8,0
9,8,40,22.48720144,89.9224883,6.553509673,pomegranate,62.3,772.8,0
40,27,45,21.66024980000001,94.79397419,5.885638185,pomegranate,66.4,845.2,0
22,23,44,20.13037175,89.31505137,6.1438746910000015,pomegranate,96.6,696.3,0
9,16,39,18.41164435,91.11927248,6.101198974,pomegranate,47.3,679.0,0
12,29,40,19.68291173,89.75272999,6.594037135,pomegranate,93.2,858.3,0
0,17,42,23.20242586,91.19442671,6.8598408210000015,pomegranate,57.2,926.4,0
2,21,44,18.92157197,87.31290342,6.56893406,pomegranate,91.7,938.6,0
28,6,40,22.10621387,91.34039616,6.769855664,pomegranate,95.1,700.9,0
8,23,44,18.47412402,89.68919664,7.130837931,pomegranate,85.3,784.2,0
29,16,36,19.81069447,88.92944254,5.7403380020000006,pomegranate,90.5,891.4,0
17,18,43,24.4880844,90.83687246,5.843005428,pomegranate,86.6,862.5,0
34,21,42,18.75927679,89.93457597,6.648687273999999,pomegranate,50.6,818.0,0
21,23,42,19.54128063,90.29751796,6.902751061,pomegranate,99.1,975.0,0
25,17,40,18.91251245,87.74938524,6.608023872,pomegranate,42.6,665.9,0
8,25,36,19.91330523,94.95031368,6.828522375,pomegranate,47.9,890.4,0
26,18,42,19.72620525,89.64934166,6.910374919,pomegranate,89.1,685.4,0
4,19,42,23.83185873,87.84034604,6.306605528,pomegranate,70.4,936.3,0
36,24,41,24.94467632,94.25702672,7.009180374,pomegranate,84.0,816.9,0
5,24,40,24.692258,93.87030088,6.297907578999999,pomegranate,75.4,803.3,0
19,17,39,24.72485577,85.56083187,6.728599215,pomegranate,57.9,826.0,0
39,30,38,20.12644921,87.59629625,6.965156737999999,pomegranate,81.3,949.3,0
5,29,44,21.02432943,93.0569505,5.578095745,pomegranate,78.2,904.4,0
4,24,43,22.40423537,88.1508343,7.199504273,pomegranate,49.6,784.6,0
38,21,35,20.33691147,89.38003827,5.841367187,pomegranate,40.6,698.7,0
37,11,36,24.24779615,85.56033312,6.710143266,pomegranate,83.6,996.7,0
9,25,41,24.81530144,91.90842992,5.972714857000001,pomegranate,46.0,760.6,0
29,22,43,19.66329768,87.95158129,5.561851831,pomegranate,88.0,681.6,0
5,21,38,22.43377991,90.3396556,6.107054807999999,pomegranate,73.3,893.2,0
22,26,38,22.92052307,85.12912161,6.988035315,pomegranate,77.0,675.2,0
4,18,37,22.91843172,85.40695044,7.13147457,pomegranate,61.3,913.5,0
21,6,41,24.88244467,89.39686219,7.086947687,pomegranate,73.3,602.1,0
29,21,45,23.40981539,93.13277,6.749260456,pomegranate,85.7,614.1,0
23,5,44,21.20725375,94.26304717,7.16300467,pomegranate,84.7,681.0,0
13,7,43,18.20230419,91.12282162,7.013481515,pomegranate,97.5,747.2,0
5,13,37,22.34375696,89.7870345,5.648243648999999,pomegranate,59.6,659.6,0
27,24,41,24.32770134,90.88292835,6.610251186,pomegranate,58.3,950.7,0
7,23,35,19.75088482,88.71691157,7.054313822999999,pomegranate,99.8,747.3,0
12,20,39,19.86173586,86.19740917,6.026999326,pomegranate,66.9,888.8,0
4,19,43,18.07132963,93.14554876,5.7794274020000005,pomegranate,93.2,837.2,0
3,9,45,23.89162561,89.61850203,6.535244251,pomegranate,63.5,765.0,0
1,27,36,23.98598756,93.34236582,5.684995235,pomegranate,81.7,601.3,0
23,30,44,20.93892916,85.42912869,6.12476108,pomegranate,77.2,742.2,0
24,21,42,20.82210727,87.22815682,6.999014379,pomegranate,87.7,637.2,0
13,30,37,20.86474944,91.61793636,6.277148771,pomegranate,75.3,792.4,0
40,11,44,24.45840036,86.10874614,6.322396027000001,pomegranate,78.5,625.9,0
21,9,40,24.51147697,90.64498715,5.956401828,pomegranate,74.8,824.6,0
3,27,44,24.56811204,92.03009222,6.591302797000001,pomegranate,73.6,841.4,0
40,29,42,24.63228709,89.01574455,7.104094929,pomegranate,80.6,922.0,0
14,25,40,20.07386547,90.97819712,6.407872061,pomegranate,56.2,930.0,0
38,14,37,21.80523051,94.63612858,6.658402594,pomegranate,69.9,630.8,0
34,9,36,22.8122645,86.34233767,6.276038961,pomegranate,43.5,733.7,0
32,14,37,22.73031253,88.48567856,6.825256236,pomegranate,87.1,883.1,0
18,21,35,23.2801227,94.94330457,6.368560522,pomegranate,87.3,806.9,0
8,23,38,19.30106297,87.1775172,7.005410734,pomegranate,66.4,659.0,0
15,6,41,19.0087067,88.83768149,6.8973684770000006,pomegranate,59.7,773.6,0
0,5,36,24.35193812,90.88612388,6.152906502,pomegranate,45.3,688.2,0
22,9,44,24.72235539,88.87651295,5.744361602000001,pomegranate,75.9,894.3,0
14,8,43,21.92513945,94.46485312,7.051654924,pomegranate,99.9,973.2,0
31,11,45,24.83954414,86.88738076,6.034612928,pomegranate,78.6,768.5,0
39,17,45,18.09691127,90.42177379,6.9244907310000015,pomegranate,78.2,914.3,0
10,5,42,20.24104904,91.08706822,6.887005997,pomegranate,47.1,764.0,0
8,28,38,23.22594,94.42971362,6.8444019,pomegranate,90.4,753.5,0
32,13,42,23.50128217,92.97527546,5.786058032000001,pomegranate,74.3,835.1,0
18,9,40,19.44623085,89.02127045,5.627186257000001,pomegranate,51.1,744.9,0
20,27,41,20.51343484,92.51675903,5.700088663,pomegranate,60.1,610.5,0
39,25,36,18.90223032,94.99897537,5.567805185,pomegranate,41.5,932.7,0
20,7,45,18.90592319,89.24126808,6.077886012,pomegranate,56.4,807.2,0
11,10,45,22.63045168,88.45577158,6.397995609,pomegranate,57.9,976.3,0
40,18,43,19.38603815,86.79058496,5.767372539,pomegranate,55.6,771.9,0
3,26,39,24.38318965,91.19431555,7.079973241,pomegranate,92.4,936.8,0
9,16,36,23.77989026,92.93386903,5.893332377999999,pomegranate,51.2,921.1,0
30,20,38,22.59890174,93.16343942,7.058222596,pomegranate,67.5,793.2,0
40,9,41,24.37766782,85.4017118,5.78270695,pomegranate,48.0,632.2,0
40,30,35,20.89273273,91.07776977,6.269663962999999,pomegranate,83.7,798.6,0
32,25,35,18.09903225,85.70786282,5.892913826,pomegranate,66.2,891.8,0
33,23,45,20.00218987,85.83618191,7.116538883,pomegranate,85.9,663.6,0
4,14,41,19.85139326,89.80732335,6.430163481,pomegranate,76.6,654.1,0
13,17,45,21.25433607,92.65058936,7.159520979,pomegranate,85.1,862.8,0
39,24,39,23.65374106,93.32657504,6.431265737,pomegranate,97.4,627.6,0
8,28,37,23.88404783,86.20613842,6.082571701,pomegranate,43.4,712.9,0
91,94,46,29.36792366,76.24900101,6.149934034,banana,176.2,1972.9,0
105,95,50,27.33368994,83.67675197,5.849076099,banana,240.6,1974.7,0
108,92,53,27.40053601,82.96221306,6.276800323,banana,177.2,2331.6,0
86,76,54,29.3159075,80.11585705,5.926824754,banana,195.0,2343.7,0
80,77,49,26.05433004,79.39654531,5.519088423,banana,156.5,2141.3,0
93,94,53,25.86632408,84.42379269,6.079178787999999,banana,153.4,1843.9,0
90,92,55,27.00932084,80.18546798,6.13465588,banana,240.6,1897.5,0
108,89,53,29.55054817,78.06762846,5.808497603999999,banana,203.2,2087.8,0
108,88,55,26.28845991,83.390039,5.891458107,banana,184.7,2429.9,0
105,77,52,29.16226551,76.16151562,5.816622478999999,banana,152.2,2264.7,0
118,88,52,28.65003945,82.68752542,5.8431631610000005,banana,246.3,2192.1,0
101,87,54,29.07311132,76.50045221,6.376756632999999,banana,243.7,1836.6,0
95,75,50,28.08166093,75.26429821,5.623615687000001,banana,191.9,1982.1,0
106,85,53,27.1994597,78.80860679999998,5.91505509,banana,223.1,2486.9,0
86,95,49,28.05484146,78.04602887,6.458714879,banana,175.7,2257.9,0
83,79,55,25.14748006,83.34688193,5.565028635,banana,169.8,2195.7,0
85,95,47,25.94019018,78.3422098,6.211833161,banana,196.4,2480.4,0
109,79,45,27.66752761,79.68542782,6.490074429,banana,210.9,2044.7,0
100,76,45,25.56703012,75.94067692,5.590236025,banana,161.4,1905.9,0
117,86,48,28.6956201,82.54195839,6.225225238999999,banana,172.5,1975.7,0
114,94,53,26.33544853,76.8532006,6.190757458999999,banana,235.1,2192.9,0
110,78,50,25.93730186,78.89864446,5.915568968,banana,202.3,1880.3,0
94,70,48,25.13686519,84.88394407,6.195152442,banana,236.0,2306.0,0
80,71,47,27.50527651,80.79783998,6.156373499,banana,156.8,2295.5,0
114,79,51,26.21009246,82.34429458,6.313197204,banana,204.4,1857.2,0
88,78,45,29.10403455,79.19588629,6.324270089,banana,195.8,2139.3,0
112,73,48,29.244063800000006,77.32017166,5.7074889870000005,banana,166.6,2462.0,0
117,76,47,25.56202173,77.38229006,6.119216009,banana,235.0,2268.3,0
111,87,48,26.3985515,81.36028902,5.571401169,banana,196.2,2088.2,0
89,83,47,28.09577643,77.79586769,5.63127166,banana,215.1,2181.8,0
93,91,47,27.84767901,83.31110751,6.101241579,banana,156.2,2158.8,0
92,81,52,27.39341554,81.4654833,6.438137278999998,banana,230.6,2121.5,0
105,74,45,25.14517635,81.38204104,6.098369122,banana,155.2,2350.4,0
102,71,48,28.65456263,79.28693687,5.695267822000001,banana,170.1,1981.0,0
94,91,51,29.16093424,76.67484233,5.6180944460000015,banana,166.5,2031.2,0
116,71,47,27.57278064,82.0638878,6.435785799,banana,225.7,2163.6,0
117,79,49,25.40909896,82.36208097,6.176644228,banana,170.5,2414.5,0
119,72,55,25.99069521,83.33983116,6.220643671,banana,238.0,2409.4,0
99,73,53,26.29039046,81.06003778,5.8717022110000014,banana,173.9,2115.9,0
91,84,52,29.14827211,78.71024836,6.390741836,banana,248.5,2340.4,0
80,90,47,26.59743595,79.35898915,6.21084479,banana,152.7,1845.6,0
101,70,48,25.36059237,75.03193255,6.012696655,banana,196.4,2436.5,0
108,89,53,29.12036889,80.18080728,5.908770059,banana,203.9,2148.5,0
100,80,52,27.53911354,77.25629897,6.049801781,banana,160.5,2259.7,0
109,91,53,29.66727337,83.51014178,6.010095852999999,banana,232.2,2066.3,0
82,78,46,25.05802193,84.97323747,5.738678895,banana,227.6,2475.1,0
